indice,id_producto,nombre_producto,hexadecimal,categoria_prenda,subcategoria_prenda,adventurous,weather,style,application,print,basic,nivel,subnivel
1243,11d9d5c8-f761-43aa-8c18-538ebba2af82,Vera Pant deep ,000000,bottoms,chino,3,cold_season,classic,work,smooth,False,2,2.2
1245,11d9d5c8-f761-43aa-8c18-538ebba2af82,Vera Pant deep ,00008b,bottoms,chino,3,cold_season,classic,work,smooth,False,2,2.2
1246,d46cc604-60d3-43e3-a27a-9211b7e0e12b,Limba Foulard closet,FFFF00,scarf,foulard,3,warm_season,casual,freetime,horizontal_stripes,False,4,4.2
1247,d46cc604-60d3-43e3-a27a-9211b7e0e12b,Limba Foulard closet,40E0D0,scarf,foulard,3,warm_season,casual,freetime,horizontal_stripes,False,4,4.2
1248,d46cc604-60d3-43e3-a27a-9211b7e0e12b,Limba Foulard closet,00008b,scarf,foulard,3,warm_season,casual,freetime,horizontal_stripes,False,4,4.2
1249,0b54c19f-a622-4ded-8279-f9ceeea2bbc3,Lyris Foulard closet,00008b,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
1250,0b54c19f-a622-4ded-8279-f9ceeea2bbc3,Lyris Foulard closet,DEB24C,scarf,foulard,3,warm_season,boho,freetime,ethnic,False,4,4.2
1254,fa987964-6f2d-47af-a278-bfb67107f603,Fragola Skirt stripes ,FFC0CB,skirt,straight,4,warm_season,classic,freetime,horizontal_stripes,False,2,2.1
1261,1b1d1ee5-4922-4736-a4b9-10fe798f2cd4,Laia Shirt rue,000000,top,blouse,3,warm_season,boho,freetime,smooth,False,3,3.1
1262,18525073-4947-482c-8753-7d0a956273cb,Ally Shirt bright ,00008b,top,tops,2,warm_season,classic,work,smooth,False,3,3.1
1263,18525073-4947-482c-8753-7d0a956273cb,Ally Shirt bright ,FFFF00,top,tops,2,warm_season,classic,work,smooth,False,3,3.1
1264,18525073-4947-482c-8753-7d0a956273cb,Ally Shirt bright ,FFFFFF,top,tops,2,warm_season,classic,work,smooth,False,3,3.1
1266,930eb14b-bd4e-411e-a679-9ea7e1598ac9,Linen Shirt vneck,B11730,top,t-shirts,2,warm_season,casual,freetime,smooth,False,3,3.1
1267,930eb14b-bd4e-411e-a679-9ea7e1598ac9,Linen Shirt vneck,FFFF00,top,t-shirts,2,warm_season,casual,freetime,smooth,False,3,3.1
1268,930eb14b-bd4e-411e-a679-9ea7e1598ac9,Linen Shirt vneck,00008b,top,t-shirts,2,warm_season,casual,freetime,smooth,False,3,3.1
1269,930eb14b-bd4e-411e-a679-9ea7e1598ac9,Linen Shirt vneck,ECE9D6,top,t-shirts,2,warm_season,casual,freetime,smooth,False,3,3.1
1270,930eb14b-bd4e-411e-a679-9ea7e1598ac9,Linen Shirt vneck,0000FF,top,t-shirts,2,warm_season,casual,freetime,smooth,False,3,3.1
1271,a200b3ba-9ca3-42a9-9ca2-f401ee1eca97,Athlete Jacket bomb,00008b,outerwear,bomber,3,cold_season,boho,freetime,smooth,False,4,4.1
1272,c3314789-1c1a-4418-9daa-b5e5392efc37,Ronja Jacket blazer,DFC8B2,outerwear,jacket,2,cold_season,classic,work,smooth,False,4,4.1
1273,c3314789-1c1a-4418-9daa-b5e5392efc37,Ronja Jacket blazer,00008b,outerwear,jacket,2,cold_season,classic,work,smooth,False,4,4.1
1274,54732b17-da1a-47c2-b400-c14037f4d402,Riz Shirt sew,00008b,top,blouse,3,warm_season,boho,work,floral,False,3,3.1
1276,088cf6b1-b7d8-414b-a707-b324582d9f73,Evadne Shirt sew,00008b,top,shirt,3,cold_season,boho,freetime,vertical_stripes,False,3,3.1
1277,088cf6b1-b7d8-414b-a707-b324582d9f73,Evadne Shirt sew,000000,top,shirt,3,cold_season,boho,freetime,vertical_stripes,False,3,3.1
1278,0dd65aa3-9bab-4ce5-bb6c-fa72113c66d2,Stripemix Shirt collar,000081,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
1279,17595038-4b0e-49b6-ac9c-869fbff12bda,Oahu Skirt lili,008000,skirt,circle_skirt,3,warm,boho,freetime,sheets,False,2,2.1
1286,c0c2b93f-5bf7-4b21-9c7d-a0150c845e56,Cherry Sweater tie,808080,top,sweaters,2,cold_season,classic,work,smooth,False,3,3.1
1287,82dcf130-2d5e-4f7d-b7fd-0f43c437a74e,Hippie Dress mustard,DEB24C,dress,tunica,3,warm,boho,freetime,floral,False,1,1.1
1288,271ebfb9-4945-49ed-b39e-2f30101fc30c,Closet Shirt iowa ,000081,top,shirt,2,warm_season,boho,freetime,floral,False,3,3.1
1289,d6697aad-e227-4bda-bdb9-fabb3f374bdf,Viatta Shirt parda,008000,top,shirt,3,warm_season,street,freetime,animal_print,False,3,3.1
1290,98d3a64c-7503-4cff-9a1a-562d4fd98cb6,Pirme Pant best,462C0E,bottoms,baggie,3,warm_season,boho,freetime,floral,False,2,2.2
1292,d1a3dfa8-e961-4de3-aefb-efedf382f1c2,Oces Jeans skinny,FFFFFF,bottoms,skinny,2,warm_season,casual,freetime,smooth,False,2,2.2
1300,c7e579dd-09a1-4b6a-8605-c28cafdb27a7,Eriel Short loose ,00008b,bottoms,shorts,3,warm,classic,freetime,sheets,False,2,2.2
1301,923dba31-ec3e-4289-b79b-6ea96491aada,Parastoo Pant comfort,DEB24C,bottoms,chino,2,warm_season,classic,work,smooth,False,2,2.2
1302,e70e551e-f46c-4bf5-90af-c6c50497c2a0,Elise Sweatshirt hoody,000081,top,hoodies,3,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
1303,b4197ea3-5ce4-46d1-a08e-548c900fd2a8,Charlior Skirt mustard,00008b,skirt,flared_skirt,4,warm,boho,freetime,geometric,False,2,2.1
1304,d3a0f255-40cb-4baf-b8f8-6cf65e6d9142,Carmira Top strap,ECE9D6,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
1310,dacc6570-6aca-4b0a-801e-e5a63be27a77,Juse Pant charlior ,D3D3D3,bottoms,paper_bag,2,cold_season,classic,freetime,smooth,False,2,2.2
1311,dacc6570-6aca-4b0a-801e-e5a63be27a77,Juse Pant charlior ,00008b,bottoms,paper_bag,2,cold_season,classic,freetime,smooth,False,2,2.2
1312,dacc6570-6aca-4b0a-801e-e5a63be27a77,Juse Pant charlior ,B94600,bottoms,paper_bag,2,cold_season,classic,freetime,smooth,False,2,2.2
1313,dacc6570-6aca-4b0a-801e-e5a63be27a77,Juse Pant charlior ,B11730,bottoms,paper_bag,2,cold_season,classic,freetime,smooth,False,2,2.2
1314,4cd9d9d8-5aaf-45cb-99f5-37e5076a7d65,Blus Cardigan season ,00008b,top,cardigan,2,warm_season,classic,work,smooth,False,3,3.1
1315,4dc4afbd-8568-47e6-bdff-8bd32ae63306,Addi Skirt even,DEB24C,skirt,circle_skirt,3,warm_season,boho,freetime,floral,False,2,2.1
1316,4dc4afbd-8568-47e6-bdff-8bd32ae63306,Addi Skirt even,ECE9D6,skirt,circle_skirt,3,warm_season,boho,freetime,floral,False,2,2.1
1317,997c270b-f6c1-4c49-9548-5ca8eb058122,Paigee Shirt brand ,FFFFFF,top,blouse,2,warm_season,boho,work,smooth,False,3,3.1
1318,57fae03f-5950-40a4-8f13-1dd28929545b,Tulipan Shirt cerise ,FFFFFF,top,shirt,2,warm_season,boho,freetime,floral,False,3,3.1
1320,b17a923b-c6b8-4b18-9985-2aeb826c0b5f,Olive Pant miniprint ,000000,bottoms,chino,2,warm_season,classic,work,miniprint,False,2,2.2
1322,b17a923b-c6b8-4b18-9985-2aeb826c0b5f,Olive Pant miniprint ,00008b,bottoms,chino,2,warm_season,classic,work,miniprint,False,2,2.2
1323,9b112cac-0e28-4e28-86d0-c0c4995ebc89,Bsfatima Dress print,FFA500,dress,with_pleat,3,warm,boho,freetime,floral,False,1,1.1
1324,d141fd4c-7eba-47a3-8a12-81c00c91b995,Bsbernadette Tshirt peacoat,FFA500,top,t-shirts,2,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
1325,d141fd4c-7eba-47a3-8a12-81c00c91b995,Bsbernadette Tshirt peacoat,00008b,top,t-shirts,2,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
1326,fb2f2bd4-e992-4614-bada-0c64813c6100,Canotta Tshirt fluor,FFA500,top,t-shirts,3,warm,street,freetime,horizontal_stripes,False,3,3.1
1327,fb2f2bd4-e992-4614-bada-0c64813c6100,Canotta Tshirt fluor,FFFF00,top,t-shirts,3,warm,street,freetime,horizontal_stripes,False,3,3.1
1331,f85e10be-6a9c-4b0a-a7c3-e2d42e533f22,Olivia Pant vichy ,000000,bottoms,cigarette,3,warm_season,classic,work,vichy,False,2,2.2
1332,3387ffb5-63f7-4099-a3da-f4b59ba52c1c,Vono Shirt point,000081,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
1333,05035bb6-bb87-4825-afee-9685be01f279,Kadaluz Skirt plaid,00008b,skirt,circle_skirt,2,warm_season,boho,work,smooth,False,2,2.1
1340,7d934d02-0851-48de-8b6b-428e33d43b7d,Stripes T-shirt charlior,00008b,top,t-shirts,2,warm,casual,freetime,horizontal_stripes,False,3,3.1
1341,7d934d02-0851-48de-8b6b-428e33d43b7d,Stripes T-shirt charlior,F29985,top,t-shirts,2,warm,casual,freetime,horizontal_stripes,False,3,3.1
1342,7d934d02-0851-48de-8b6b-428e33d43b7d,Stripes T-shirt charlior,0000FF,top,t-shirts,2,warm,casual,freetime,horizontal_stripes,False,3,3.1
1349,27a92f07-742b-43e0-98e4-b7c23a4bfc2e,Jeanne Shirt dusty,ECE9D6,top,blouse,3,warm_season,classic,work,bodoque,False,3,3.1
1350,5b82abfc-4968-4cee-9479-6b123b22e677,Naomi Pant short,87CEFA,bottoms,shorts,2,warm,casual,freetime,smooth,False,2,2.2
1351,604c0a9a-141c-4538-93c6-44be1b65babd,Naomi Pant short,000000,bottoms,shorts,2,warm,street,work,smooth,False,2,2.2
1352,9fdb4f94-ae53-4eb1-896b-78e4517a2cb8,Noreli Dress noir,000000,dress,shirt,3,warm_season,classic,freetime,smooth,False,1,1.1
1353,9fdb4f94-ae53-4eb1-896b-78e4517a2cb8,Noreli Dress noir,F29985,dress,shirt,3,warm_season,classic,freetime,smooth,False,1,1.1
1357,6072c9cb-cfa6-418d-9a7b-b0db055a082d,Majolica Short solid,00008b,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
1358,6072c9cb-cfa6-418d-9a7b-b0db055a082d,Majolica Short solid,000000,bottoms,shorts,3,warm,classic,freetime,smooth,False,2,2.2
1359,8779c76a-4ea7-4a82-bcf2-33061329c6bb,Summer Shirt majolica,000000,top,shirt,3,warm_season,classic,work,vertical_stripes,False,3,3.1
1360,8779c76a-4ea7-4a82-bcf2-33061329c6bb,Summer Shirt majolica,FFA500,top,shirt,3,warm_season,classic,work,vertical_stripes,False,3,3.1
1361,6d892726-7b23-4268-b433-f23f49d49a65,Cerise Playsuit tokyo,FFFFFF,top,sweatshirt,3,warm,boho,freetime,floral,False,3,3.1
1362,6d892726-7b23-4268-b433-f23f49d49a65,Cerise Playsuit tokyo,000000,top,sweatshirt,3,warm,boho,freetime,floral,False,3,3.1
1365,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,00008b,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1366,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,D84936,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1367,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,000000,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1368,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,666633,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1369,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,008000,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1370,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,FFC0CB,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1371,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,FFA500,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1372,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,0000FF,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1373,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,B11730,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1375,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,FFD200,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1376,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,B94600,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1383,a99551fc-9d2a-4d39-a61a-1be1b3e62fdd,Akoz Top solid ,FFFFFF,top,blouse,3,warm_season,casual,freetime,smooth,False,3,3.1
1385,4d35ffd5-178e-4d0b-a30b-764408acc88e,Merle Shirt stripe,B11730,top,t-shirts,2,warm_season,boho,freetime,horizontal_stripes,False,3,3.1
1386,4d35ffd5-178e-4d0b-a30b-764408acc88e,Merle Shirt stripe,87CEFA,top,t-shirts,2,warm_season,boho,freetime,horizontal_stripes,False,3,3.1
1387,4d35ffd5-178e-4d0b-a30b-764408acc88e,Merle Shirt stripe,00008b,top,t-shirts,2,warm_season,boho,freetime,horizontal_stripes,False,3,3.1
1388,13a93944-e358-4785-a4b6-c4f02ea89a78,Objpamela Pant poppy,D84936,bottoms,culotte,3,warm_season,boho,freetime,floral,False,2,2.2
1391,58470600-152e-4289-bcb7-57e677f55017,Majo Shirt geo ,ECE9D6,top,shirt,3,cold_season,boho,freetime,miniprint,False,3,3.1
1395,736f8232-30b1-4d7f-a07f-6cdb8e388087,Closet Dress vania ,000081,dress,shirt,3,warm_season,boho,freetime,floral,False,1,1.1
1396,4f846ff7-4145-4a1d-8932-f6750c7d5b11,French Dress eleonore,000000,dress,straight,3,cold_season,classic,freetime,floral,False,1,1.1
1404,9838fda9-2ba6-4575-97d2-e143e360cd18,French Dress fifine,87CEFA,dress,with_pleat,3,warm_season,boho,freetime,floral,False,1,1.1
1405,514dc57a-e77c-4fd0-be21-3500528dfdc0,Isa Dress dusty,00008b,dress,shirt,3,cold_season,classic,freetime,vertical_stripes,False,1,1.1
1407,81efe32e-ea19-4199-aa33-e8f8ce8d4dd9,Rupo Tshirt polo,462C0E,top,sweaters,3,cold_season,classic,work,smooth,False,3,3.1
1408,81efe32e-ea19-4199-aa33-e8f8ce8d4dd9,Rupo Tshirt polo,DFC8B2,top,sweaters,3,cold_season,classic,work,smooth,False,3,3.1
1411,c942f5ad-709f-46c6-b7f9-521448877467,Hearts Skirt mini,000000,skirt,circle_skirt,3,warm,boho,freetime,printed,False,2,2.1
1417,3f6ce391-b395-490d-bdcd-d7361953f8f7,Minie Shirt cerise,FFFFFF,top,shirt,3,warm_season,classic,freetime,miniprint,False,3,3.1
1423,34305014-f3d3-4682-a5f2-d2e94315d6ad,Rizetta Dress copen ,00008b,dress,with_pleat,3,cold_season,classic,work,horizontal_stripes,False,1,1.1
1424,4dae66e6-1975-41d9-bc4e-4a962890eb0d,Lulu Cardigan pep ,00008b,top,cardigan,2,warm_season,classic,work,horizontal_stripes,False,3,3.1
1425,d6ba9618-6a4b-4ba0-9bfa-51325717bfde,Buttons Sweater back ,00008b,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
1426,d6ba9618-6a4b-4ba0-9bfa-51325717bfde,Buttons Sweater back ,B94600,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
1427,d6ba9618-6a4b-4ba0-9bfa-51325717bfde,Buttons Sweater back ,B11730,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
1431,94024d51-c692-42cd-a844-f8e988d7c178,Helene Shirt cerise,B11730,top,shirt,3,warm_season,boho,work,sheets,False,3,3.1
1433,c2503e9f-f228-42bc-afa0-feed242bb80d,Ihmoto Tshirt wide,DEB24C,top,t-shirts,2,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
1434,58598bf2-b2af-4add-a812-d99627e63ab8,Itsolid Dress hippie ,000000,dress,with_pleat,1,warm_season,boho,freetime,smooth,False,1,1.1
1443,e27b9f2f-7479-4df1-b6b8-68d3aeb42f0e,Simas Dress hippie,00008b,dress,with_pleat,3,warm,boho,freetime,floral,False,1,1.1
1444,767c0c08-d8b2-4d1c-8501-1769eaf35089,Darcey Cardigan organic ,FFFFFF,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
1448,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,000000,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1449,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,40E0D0,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1450,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,FFFFFF,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1451,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,800000,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1463,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,DEB24C,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1466,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,164A0A,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1470,ab964cd7-7d6e-4da8-8baa-8ca446ebbcaa,Mina Top klein ,00008b,top,tops,2,warm,classic,freetime,smooth,False,3,3.1
1471,bde4e324-360d-47a7-b117-64d155f17f42,Cerise Dress solid ,B94600,dress,shirt,3,warm,boho,freetime,smooth,False,1,1.1
1472,bde4e324-360d-47a7-b117-64d155f17f42,Cerise Dress solid ,DEB24C,dress,shirt,3,warm,boho,freetime,smooth,False,1,1.1
1473,bde4e324-360d-47a7-b117-64d155f17f42,Cerise Dress solid ,666633,dress,shirt,3,warm,boho,freetime,smooth,False,1,1.1
1474,bba616f4-3fd2-468a-a83d-fa3c23bdc3fc,Onlcar Jeans noos,00008b,bottoms,skinny,3,cold_season,street,freetime,smooth,False,2,2.2
1493,d494c9ed-73e8-4610-80a5-e5c12110f40b,Olive Pant les ,000000,bottoms,jegging,2,cold_season,classic,work,miniprint,False,2,2.2
1495,18585abf-7cb4-435f-9689-5f4a6655e1ca,Vert Pant bonnes ,DFC8B2,bottoms,jegging,2,cold_season,classic,freetime,checked,False,2,2.2
1497,5dfe4b01-5d0c-428e-89ee-f03b9a043164,Vmcallie Jacket bomber ,000000,outerwear,bomber,3,cold_season,street,freetime,floral,False,4,4.1
1506,a7de5206-a282-451d-8a37-367a28dd28e4,Printed Pant summ,164A0A,bottoms,palazzo,2,warm,boho,freetime,tropical,False,2,2.2
1507,d5be422b-c99c-4717-b623-298e72f2c211,Buttons Skirt ycoo,B94600,skirt,flared_skirt,2,warm,boho,work,smooth,False,2,2.1
1508,d5be422b-c99c-4717-b623-298e72f2c211,Buttons Skirt ycoo,666633,skirt,flared_skirt,2,warm,boho,work,smooth,False,2,2.1
1535,3d33a057-6a1a-4037-bbf8-317fb92d0967,Terentis Bag sew ,B5A45F,bag,envelope,4,warm_season,boho,night,smooth,False,4,4.3
1536,de5018d2-e126-4160-b955-1b4ee5122774,Tansy Bag sew ,B5A45F,bag,crossbag,4,warm_season,boho,freetime,smooth,False,4,4.3
1537,60bf55b4-8a48-4848-b145-b24edcaf3886,Objwin Jacket seasonal,DFC8B2,outerwear,cowgirl,3,warm_season,street,freetime,animal_print,False,4,4.1
1542,37749629-4872-4928-9089-a7bf6d662bc2,Viril Sweater neck,FFFFFF,top,sweaters,2,cold,classic,freetime,smooth,True,3,3.1
1575,a58e7e4a-86c6-4baa-9370-27022eb87492,Vipeny Skirt fav,666633,skirt,tube,3,warm_season,street,freetime,smooth,False,2,2.1
1582,e962f2f2-0298-4ab9-9da0-341dfcc95399,Onlvienna Coat humus ,DFC8B2,outerwear,coat,2,cold_season,classic,work,smooth,False,4,4.1
1583,33d3f0e7-190d-4d4a-a73a-aa8c0997304d,Onado Skirt hibiscus,87CEFA,skirt,miniskirt,3,warm_season,boho,freetime,floral,False,2,2.1
1599,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,F29985,top,tops,2,warm,classic,work,smooth,False,3,3.1
1600,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,000000,top,tops,2,warm,classic,work,smooth,False,3,3.1
1601,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,D84936,top,tops,2,warm,classic,work,smooth,False,3,3.1
1603,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,0000FF,top,tops,2,warm,classic,work,smooth,False,3,3.1
1604,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,00008b,top,tops,2,warm,classic,work,smooth,False,3,3.1
1605,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,B11730,top,tops,2,warm,classic,work,smooth,False,3,3.1
1606,0a56a571-1c34-4e06-b178-9cb1badbd035,Aster Top blue ,008000,top,tops,2,warm,classic,work,smooth,False,3,3.1
1613,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,00008b,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1614,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,000000,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1615,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,87CEFA,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1619,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,808080,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1620,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,000081,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1622,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,FFC0CB,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1633,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,D3D3D3,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1636,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,0000FF,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1638,1551622e-aaf6-4d6f-b80c-3048f08221b6,Kate Jacket knit ,9A8176,top,sweaters,2,mid_season,classic,freetime,smooth,False,3,3.1
1640,3db6fe72-3f1c-48ed-9f92-403683bad203,Alba Top dots ,FFFFFF,top,tops,3,warm,boho,freetime,polka_dot,False,3,3.1
1641,3db6fe72-3f1c-48ed-9f92-403683bad203,Alba Top dots ,D84936,top,tops,3,warm,boho,freetime,polka_dot,False,3,3.1
1642,3db6fe72-3f1c-48ed-9f92-403683bad203,Alba Top dots ,C19A6B,top,tops,3,warm,boho,freetime,polka_dot,False,3,3.1
1653,cba46bfb-b8fa-4523-8fa3-58f591d8ce5b,Nora Sweatshirt cahier ,00008b,top,hoodies,2,warm_season,casual,freetime,smooth,False,3,3.1
1654,cba46bfb-b8fa-4523-8fa3-58f591d8ce5b,Nora Sweatshirt cahier ,5F5E5E,top,hoodies,2,warm_season,casual,freetime,smooth,False,3,3.1
1655,cba46bfb-b8fa-4523-8fa3-58f591d8ce5b,Nora Sweatshirt cahier ,A57E62,top,hoodies,2,warm_season,casual,freetime,smooth,False,3,3.1
1656,52a5ae7c-707e-478d-8fae-2701718ac2b3,Calantha Shirt bohck ,000000,top,t-shirts,2,warm_season,minimal,freetime,smooth,False,3,3.1
1657,52a5ae7c-707e-478d-8fae-2701718ac2b3,Calantha Shirt bohck ,800000,top,t-shirts,2,warm_season,minimal,freetime,smooth,False,3,3.1
1658,52a5ae7c-707e-478d-8fae-2701718ac2b3,Calantha Shirt bohck ,666633,top,t-shirts,2,warm_season,minimal,freetime,smooth,False,3,3.1
1660,c59f85a8-4b6b-4b1e-b5b7-e81ea6598765,Tiara Shirt print ,DEB24C,top,t-shirts,3,warm,boho,freetime,miniprint,False,3,3.1
1661,c59f85a8-4b6b-4b1e-b5b7-e81ea6598765,Tiara Shirt print ,164A0A,top,t-shirts,3,warm,boho,freetime,miniprint,False,3,3.1
1662,6be3f16e-7383-4c4c-b95a-6d45c7d09f41,Ihtiffany Pant arona ,87CEFA,bottoms,culotte,2,warm,boho,freetime,vertical_stripes,False,2,2.2
1663,fd3230de-fcc0-4692-9163-5d2bdb933261,Bydena Pant combi ,DFC8B2,bottoms,culotte,2,warm,classic,work,vertical_stripes,False,2,2.2
1664,fd3230de-fcc0-4692-9163-5d2bdb933261,Bydena Pant combi ,000081,bottoms,culotte,2,warm,classic,work,vertical_stripes,False,2,2.2
1669,2e37c35e-4633-4a80-8346-14e695e3aebe,Rayes Tshirt peak ,FFFFFF,top,t-shirts,2,warm_season,casual,freetime,vertical_stripes,False,3,3.1
1670,2e37c35e-4633-4a80-8346-14e695e3aebe,Rayes Tshirt peak ,00008b,top,t-shirts,2,warm_season,casual,freetime,vertical_stripes,False,3,3.1
1671,1743f273-767b-45f9-9512-790bf9c975cc,Senes Shirt bambi ,87CEFA,top,shirt,3,warm_season,classic,work,printed,False,3,3.1
1672,1743f273-767b-45f9-9512-790bf9c975cc,Senes Shirt bambi ,FFFFFF,top,shirt,3,warm_season,classic,work,printed,False,3,3.1
1673,35390aaf-95bd-457a-953c-cca83e12d061,Wahidden Dress parrot,008000,dress,shirt,3,warm,boho,freetime,tropical,False,1,1.1
1674,ea27d216-5bfa-40fd-9d33-55a09830f814,Florencia Jumpsuit uni,164A0A,jumpsuit,jumpsuit,2,warm,boho,freetime,smooth,False,1,1.2
1675,ea27d216-5bfa-40fd-9d33-55a09830f814,Florencia Jumpsuit uni,000000,jumpsuit,jumpsuit,2,warm,boho,freetime,smooth,False,1,1.2
1676,836419ee-f777-4818-8e2e-8790bf68265b,Woven Tshirt collar,000000,top,t-shirts,2,warm,classic,freetime,smooth,False,3,3.1
1677,836419ee-f777-4818-8e2e-8790bf68265b,Woven Tshirt collar,164A0A,top,t-shirts,2,warm,classic,freetime,smooth,False,3,3.1
1678,836419ee-f777-4818-8e2e-8790bf68265b,Woven Tshirt collar,FFFFFF,top,t-shirts,2,warm,classic,freetime,smooth,False,3,3.1
1679,53ec77e5-5bb6-40bb-b2a4-62dedb371f7b,Taily Tshirt knot,B11730,top,t-shirts,2,warm,casual,freetime,horizontal_stripes,False,3,3.1
